,x-accelerometer,y-accelerometer,z-accelerometer,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),x-gyroscope,y-gyroscope,z-gyroscope,LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms,timestamp
8399,-0.2107,-0.1915,10.3142,-0.1248,0.1857,9.8041,0.0674,-0.3198,1.1805,0.036000000000000004,-0.0589,0.0336,11,-9.84,26.46,65.64,21.3,-1.28,0.38,35.779545,51.44652,4700.71,4764.968199,14.71,19.35484,259.51,15 / 16,5499007,2016-06-22 16:10:22:479
8400,0.3065,0.182,9.5768,-0.1877,0.2281,9.8022,0.7145,0.5093,-0.0817,0.0336,-0.0208,0.0516,11,-9.72,26.7,64.74,20.14,-1.53,0.65,35.779545,51.446465,4700.25,4764.968199,14.63,19.35484,261.73,15 / 16,5499507,2016-06-22 16:10:22:979
8401,0.4884,-0.2682,10.41,-0.2173,0.3151,9.7992,0.7057,-0.5832,0.6108,-0.0302,-0.0987,0.0528,11,-10.2,28.38,64.5,18.3,-1.53,1.16,35.779545,51.446465,4700.25,4764.968199,14.63,19.35484,261.73,15 / 16,5500008,2016-06-22 16:10:23:480
8402,0.0958,0.0096,10.7164,-0.1845,0.4295,9.7955,-0.0741,-0.4199,1.0646,0.0302,-0.0641,0.0263,11,-9.6,28.5,65.16,18.11,-2.67,1.34,35.779545,51.446465,4700.25,4764.968199,14.63,19.35484,261.73,15 / 16,5500508,2016-06-22 16:10:23:980
8403,-0.0766,0.1341,10.41,-0.1633,0.47200000000000003,9.7939,0.1345,-0.1751,0.3958,0.036000000000000004,-0.051,0.0428,11,-9.24,28.92,64.68,16.96,-2.71,0.97,35.779540000000004,51.446404,4699.92,4764.968199,14.38,19.35484,263.32,15 / 16,5501008,2016-06-22 16:10:24:480
8404,-0.0192,0.1915,10.1227,-0.1024,0.5203,9.7923,0.2652,0.0831,0.3783,0.0177,-0.0831,0.025,11,-8.82,29.76,64.5,17.43,-3.04,0.6,35.779540000000004,51.446404,4699.92,4764.968199,14.38,19.35484,263.32,15 / 16,5501507,2016-06-22 16:10:24:979
8405,-0.6321,-0.067,9.6917,-0.1918,0.5424,9.7898,-0.086,-0.0156,0.3329,0.036000000000000004,-0.1014,0.0254,11,-9.18,29.88,64.56,17.01,-3.02,0.78,35.779537,51.44636,4699.65,4764.968199,13.44,12.903226,263.75,15 / 16,5502007,2016-06-22 16:10:25:479
8406,-0.1628,-0.2873,11.0612,-0.059000000000000004,0.6057,9.7878,-0.1038,-0.893,1.2735,-0.0421,-0.0825,0.0055,11,-8.82,30.18,64.8,14.89,-3.36,1.81,35.779537,51.44636,4699.65,4764.968199,13.44,12.903226,263.75,15 / 16,5502507,2016-06-22 16:10:25:979
8407,0.067,0.316,9.73,-0.1512,0.5818,9.7882,0.2182,-0.2657,-0.0582,0.0739,-0.0211,0.0156,11,-8.34,28.98,64.2,16.15,-3.44,0.66,35.779537,51.44632,4699.38,4764.968199,12.77,12.903226,262.64,15 / 16,5503008,2016-06-22 16:10:26:480
8408,-0.7757,0.3926,10.2951,-0.1147,0.4892,9.7938,0.0093,-0.0486,-0.0829,0.0648,-0.077,-0.004,11,-7.5,28.26,65.04,14.54,-2.97,0.55,35.779533,51.446293,4699.05,4764.968199,12.23,19.35484,262.14,15 / 16,5503507,2016-06-22 16:10:26:979
8409,-0.4884,0.8523,9.73,-0.1277,0.2191,9.8034,-0.2458,0.3268,0.1086,-0.006999999999999999,-0.0183,0.0183,11,-8.1,27.48,64.38,16.01,-1.74,0.73,35.779533,51.446293,4699.05,4764.968199,12.23,19.35484,262.14,15 / 16,5504007,2016-06-22 16:10:27:479
8410,-0.9481,0.0192,11.0804,-0.0984,0.2775,9.8022,-0.955,0.096,0.2726,0.0162,-0.0733,0.0113,11,-7.74,28.74,63.72,13.93,-1.42,1.08,35.77953,51.446262,4698.63,4764.968199,11.6,19.35484,261.31,15 / 16,5504508,2016-06-22 16:10:27:980
8411,-0.2203,0.6895,9.4906,-0.196,0.4597,9.7939,0.0332,0.134,-0.2746,0.1356,-0.0006,-0.0162,11,-7.8,27.42,63.06,15.68,-2.69,1.15,35.77953,51.446262,4698.63,4764.968199,11.6,19.35484,261.31,15 / 16,5505008,2016-06-22 16:10:28:480
8412,0.7853,0.2203,10.2855,-0.1967,0.2513,9.8015,0.982,-0.031,0.484,0.0669,-0.0052,0.0076,11,-7.74,26.16,63.24,16.06,-1.96,1.04,35.77953,51.446262,4698.63,4764.968199,11.6,19.35484,261.31,15 / 16,5505508,2016-06-22 16:10:28:980
8413,0.0862,0.3543,9.5098,-0.1381,0.3666,9.7988,0.0902,-0.0793,0.0844,0.0345,-0.0281,0.011000000000000001,11,-8.34,27.42,63.48,16.24,-1.62,0.6,35.77953,51.44623,4698.13,4764.968199,11.15,19.35484,262.45,15 / 16,5506008,2016-06-22 16:10:29:480
8414,-0.2777,-0.1149,10.7931,-0.2524,0.2347,9.8006,0.0513,-0.1677,0.9254,0.099,-0.0486,0.0113,11,-8.16,27.96,64.2,13.5,-1.37,1.48,35.77953,51.44623,4698.13,4764.968199,11.15,19.35484,262.45,15 / 16,5506507,2016-06-22 16:10:29:979
8415,-0.0766,0.1053,9.7683,-0.2722,0.2077,9.8007,0.1956,-0.1694,0.1113,0.047,-0.0318,0.0037,11,-8.7,27.42,65.1,15.68,-1.21,1.59,35.77953,51.446205,4697.7,4764.968199,10.72,19.35484,263.07,15 / 16,5507008,2016-06-22 16:10:30:480
8416,-0.4597,-0.1724,10.3717,-0.3038,0.1697,9.8005,0.0644,-0.6102,0.2935,0.0312,-0.0559,0.0119,11,-8.82,27.18,64.86,15.1,-0.99,1.78,35.779526000000004,51.44617,4697.23,4764.968199,10.96,19.35484,263.46,15 / 16,5507508,2016-06-22 16:10:30:980
8417,-0.3352,-0.2107,9.7396,-0.2739,0.2046,9.8007,-0.0613,-0.4153,-0.0611,0.0461,-0.0504,0.0034,11,-8.76,27.48,65.1,15.14,-0.97,1.75,35.779526000000004,51.44617,4697.23,4764.968199,10.96,19.35484,263.46,15 / 16,5508008,2016-06-22 16:10:31:480
8418,-0.1532,-0.4788,10.4675,-0.3227,0.2309,9.7986,0.4376,-0.5278,1.2243,0.0504,-0.0492,0.0079,11,-8.64,27.72,65.04,14.59,-1.4,1.87,35.779526000000004,51.44614,4696.69,4764.968199,11.19,25.806452,263.37,15 / 16,5508508,2016-06-22 16:10:31:980
8419,-0.2873,0.3926,10.228,-0.3137,0.2286,9.799,0.1031,-0.1616,0.7643,0.0156,-0.0513,0.0116,11,-9.48,27.42,65.04,15.45,-1.46,1.76,35.779526000000004,51.44614,4696.69,4764.968199,11.19,25.806452,263.37,15 / 16,5509008,2016-06-22 16:10:32:480
8420,-0.0862,-0.1245,10.4196,-0.3197,0.2174,9.799,0.0036,-0.1982,1.0611,0.1038,-0.0516,0.0073,11,-9.96,27.12,65.52,17.08,-1.27,1.87,35.77952,51.446102,4696.19,4764.968199,11.16,25.806452,263.71,15 / 16,5509508,2016-06-22 16:10:32:980
8421,-0.1915,0.0575,10.0461,-0.2809,0.1728,9.8011,0.0894,-0.1154,0.245,0.0318,-0.0382,0.0104,11,-10.02,26.22,65.1,18.01,-1.09,1.72,35.77952,51.446102,4696.19,4764.968199,11.16,25.806452,263.71,15 / 16,5510008,2016-06-22 16:10:33:480
8422,-0.0862,0.0096,10.2855,-0.23,0.1388,9.802999999999999,0.163,-0.2442,0.3676,0.0168,-0.0504,0.0107,11,-10.02,26.94,65.1,17.5,-0.78,1.55,35.77952,51.446064,4695.87,4764.968199,10.99,19.35484,263.22,15 / 16,5510511,2016-06-22 16:10:33:983
8423,-0.2011,-0.0479,9.9407,-0.2195,0.1515,9.802999999999999,-0.0295,0.0687,0.5687,0.013999999999999999,-0.0348,0.0119,11,-9.6,26.58,64.86,18.2,-0.89,1.28,35.77952,51.446064,4695.87,4764.968199,10.99,19.35484,263.22,15 / 16,5511008,2016-06-22 16:10:34:480
8424,-0.0479,-0.1053,9.9407,-0.2462,0.122,9.8028,0.09300000000000001,-0.2848,0.1954,0.033,-0.0843,0.0162,11,-10.2,26.4,64.68,18.37,-0.71,1.44,35.77952,51.446026,4695.64,4764.968199,11.07,19.35484,263.64,15 / 16,5511507,2016-06-22 16:10:34:979
8425,-0.565,-0.7757,10.1897,-0.3216,0.0613,9.8012,-0.253,-1.0190000000000001,-0.0999,0.0412,-0.0779,0.0119,11,-10.62,25.38,64.32,19.88,-0.36,1.88,35.77952,51.446026,4695.64,4764.968199,11.07,19.35484,263.64,15 / 16,5512008,2016-06-22 16:10:35:480
8426,-0.9577,-0.4214,9.8545,-0.3021,-0.0917,9.8016,-0.5981,-1.0479,0.4935,0.047,-0.1148,0.0186,11,-10.14,25.2,64.26,17.38,0.66,1.74,35.77952,51.445988,4695.52,4764.968199,11.23,19.35484,264.09,15 / 16,5512507,2016-06-22 16:10:35:979
8427,0.1437,-0.4597,9.912,-0.337,-0.0439,9.8008,0.2603,-0.4541,0.4943,0.0648,-0.0434,0.0385,11,-10.5,26.1,64.62,16.44,0.26,1.97,35.77952,51.445988,4695.52,4764.968199,11.23,19.35484,264.09,15 / 16,5513008,2016-06-22 16:10:36:480
8428,0.4501,-0.5171,10.4196,-0.3314,-0.0047,9.801,0.7815,-0.5124,0.6185,0.047,-0.0541,0.0596,11,-11.1,26.1,64.98,18.35,0.07,2.06,35.77952,51.445946,4695.37,4764.968199,13.37,19.35484,263.94,15 / 16,5513507,2016-06-22 16:10:36:979
8429,0.0575,-1.1971,10.6303,-0.3858,-0.1565,9.7978,0.2996,-0.9736,1.5028,0.0434,-0.073,0.0605,11,-10.08,26.7,65.04,14.85,0.91,2.25,35.77952,51.445946,4695.37,4764.968199,13.37,19.35484,263.94,15 / 16,5514008,2016-06-22 16:10:37:480
8430,0.3065,0.2011,10.3334,-0.2943,0.0955,9.8018,0.8306,-0.0572,1.0871,0.0754,-0.0522,0.0651,11,-9.72,27.42,64.86,16.97,-0.56,1.72,35.779509999999995,51.445896000000005,4692.93,4764.968199,15.12,19.35484,263.75,15 / 16,5514508,2016-06-22 16:10:37:980
8431,-0.1053,0.0096,10.1514,-0.0771,0.3112,9.8014,0.0867,0.0431,0.2447,0.0406,-0.0761,0.0501,11,-9.06,27.96,65.64,18.14,-1.66,0.4,35.779509999999995,51.445896000000005,4692.93,4764.968199,15.12,19.35484,263.75,15 / 16,5515008,2016-06-22 16:10:38:480
8432,0.067,-0.1724,10.6686,-0.0404,0.2741,9.8027,0.1074,-0.4465,0.8658,0.0455,-0.047,0.0278,11,-7.74,28.14,65.52,16.67,-1.61,0.15,35.779503000000005,51.44583,4691.78,4764.968199,17.15,19.35484,263.11,15 / 16,5515507,2016-06-22 16:10:38:979
8433,-0.0958,-0.9385,10.7643,-0.0816,0.239,9.8034,-0.1387,-1.2828,0.6257,0.0131,-0.0287,0.0244,11,-8.82,29.4,65.82,17.15,-1.4,0.48,35.779503000000005,51.44583,4691.78,4764.968199,17.15,19.35484,263.11,15 / 16,5516009,2016-06-22 16:10:39:481
8434,-0.6704,-1.4269,9.8737,-0.366,0.1549,9.7986,-0.0266,-1.534,0.1804,0.047,-0.0287,0.0101,11,-9.36,29.28,66.36,13.84,-1.26,1.9,35.779495000000004,51.44577,4691.31,4764.968199,17.3,19.35484,263.66,15 / 16,5516510,2016-06-22 16:10:39:982
8435,-0.565,0.1724,9.9695,-0.4456,0.276,9.7926,0.2732,-0.4772,0.1864,0.0837,-0.0391,0.0199,11,-10.26,28.44,66.18,14.98,-1.61,2.61,35.779495000000004,51.44577,4691.31,4764.968199,17.3,19.35484,263.66,15 / 16,5517009,2016-06-22 16:10:40:481
8436,-0.1149,-0.1532,10.7356,-0.4274,0.1801,9.7957,0.3891,-0.1897,0.1929,0.0308,-0.0556,0.0089,11,-10.14,27.42,66.12,14.8,-1.21,2.8,35.77949,51.445713,4691.63,4764.968199,20.13,19.35484,262.98,15 / 16,5517507,2016-06-22 16:10:40:979
8437,-0.3543,0.431,9.663,-0.2869,0.1069,9.8019,0.0762,0.008,0.3208,0.0504,-0.0428,0.0205,11,-9.06,27.78,66.0,13.95,-0.6,1.92,35.77949,51.445713,4691.63,4764.968199,20.13,19.35484,262.98,15 / 16,5518016,2016-06-22 16:10:41:488
8438,0.0096,0.2969,9.3948,-0.2172,0.1854,9.8025,0.2268,0.1115,-0.4076,0.0889,-0.0544,0.0098,11,-8.4,27.12,66.12,14.77,-1.12,1.06,35.779484000000004,51.445644,4692.43,4764.968199,21.13,19.35484,260.62,16 / 17,5518507,2016-06-22 16:10:41:979
8439,0.2394,0.1437,10.4387,-0.1104,0.4779,9.7944,0.187,-0.066,0.4911,0.0629,-0.0348,0.0266,11,-8.22,33.3,66.84,13.71,-2.79,0.65,35.779484000000004,51.445644,4692.43,4764.968199,21.13,19.35484,260.62,16 / 17,5519007,2016-06-22 16:10:42:479
8440,-0.1245,0.4501,10.3238,-0.6772,0.5918,9.7653,0.5527,-0.1417,0.5585,-0.0302,-0.0538,0.0192,11,-15.96,29.22,67.86,26.24,-4.15,3.1,35.779484000000004,51.445644,4692.43,4764.968199,21.13,19.35484,260.62,16 / 17,5519508,2016-06-22 16:10:42:980
8441,0.565,0.0383,9.5577,-0.5798,0.3257,9.7841,0.7139,-0.2683,0.0705,0.0461,-0.0244,0.0235,11,-14.76,28.38,66.54,23.16,-1.9,3.39,35.779476,51.44558,4692.89,4764.968199,20.34,19.35484,260.22,15 / 17,5520008,2016-06-22 16:10:43:480
8442,-0.1437,-0.0766,10.3621,-0.4408,0.2867,9.7925,0.5844,-0.823,1.2974,-0.0021,-0.0403,0.0318,11,-14.34,27.72,66.78,23.28,-2.22,2.63,35.779476,51.44558,4692.89,4767.2337880000005,20.34,19.35484,260.22,15 / 17,5520508,2016-06-22 16:10:43:980
8443,0.4118,0.3448,7.7189,-0.3474,0.3479,9.7943,-0.1985,0.198,-0.9358,-0.0473,-0.0721,0.0082,11,-15.3,26.82,67.38,27.02,-2.4,2.29,35.779472,51.44552,4693.65,4767.536561,19.75,19.35484,260.99,15 / 17,5521007,2016-06-22 16:10:44:479
8444,0.182,0.1628,9.8737,-0.3507,0.2362,9.7975,0.322,0.0989,-0.4123,0.055,-0.0861,0.0232,11,-14.64,27.24,67.92,26.36,-1.38,2.05,35.779465,51.445465000000006,4694.63,4767.536561,18.42,19.35484,260.64,15 / 17,5521508,2016-06-22 16:10:44:980
8445,-0.1437,-0.5171,10.8218,-0.1187,0.3109,9.801,0.1666,-0.4546,1.2794,0.0348,-0.0693,0.0308,11,-13.02,27.66,67.02,24.36,-1.83,1.11,35.779465,51.445465000000006,4694.63,4767.536561,18.42,19.35484,260.64,15 / 17,5522007,2016-06-22 16:10:45:479
8446,-0.1628,0.1149,9.6726,-0.0574,0.3298,9.8009,-0.1054,-0.2149,-0.1284,0.0761,-0.0189,0.0425,11,-11.04,27.6,66.72,21.71,-1.8,0.59,35.77946,51.445415000000004,4696.36,4767.536561,17.62,38.709675,259.33,15 / 16,5522507,2016-06-22 16:10:45:979
8447,-0.1532,0.2011,10.0269,-0.0065,0.2786,9.8027,0.38,-0.1254,0.8754,0.0745,-0.0596,0.0489,11,-10.02,27.66,67.14,21.17,-1.63,-0.09,35.77946,51.445415000000004,4696.36,4767.536561,17.62,38.709675,259.33,15 / 16,5523007,2016-06-22 16:10:46:479
8448,0.498,-0.1149,10.4196,0.0529,0.1609,9.8052,0.3781,-0.18,0.8155,0.0412,-0.0629,0.0363,11,-8.52,27.54,67.62,19.67,-1.35,-0.37,35.779457,51.445377,4699.01,4767.536561,17.09,19.35484,257.96,16 / 17,5523507,2016-06-22 16:10:46:979
8449,0.1628,0.0862,9.8162,0.092,0.1615,9.8049,0.0516,-0.1328,0.5572,0.033,-0.0333,0.0357,11,-5.76,28.44,68.22,14.02,-1.1,-0.56,35.779457,51.445377,4699.01,4767.536561,17.09,19.35484,257.96,16 / 17,5524008,2016-06-22 16:10:47:480
8450,-0.6033,0.5267,9.979,0.0665,0.4277,9.7971,-0.2293,-0.1691,0.2011,0.0299,-0.0174,0.0357,11,-6.24,32.22,69.18,11.21,-2.2,-0.68,35.779446,51.44532,4700.8,4767.536561,15.89,19.35484,257.46,16 / 17,5524507,2016-06-22 16:10:47:979
8451,-0.0096,-0.0287,9.9886,-0.3445,0.3984,9.7925,0.0668,-0.159,0.7803,0.0495,-0.0544,0.0412,11,-9.18,29.46,68.4,15.62,-2.86,1.56,35.779446,51.44532,4700.8,4767.536561,15.89,19.35484,257.46,16 / 17,5525008,2016-06-22 16:10:48:480
8452,-0.2203,0.2107,10.1897,-0.2986,0.1981,9.8001,0.4614,-0.0448,0.3896,-0.0082,-0.0467,0.0278,11,-7.38,29.16,68.34,9.61,-1.36,1.99,35.779446,51.44532,4700.8,4767.536561,15.89,19.35484,257.46,16 / 17,5525507,2016-06-22 16:10:48:979
8453,-0.5171,0.067,10.7164,-0.1682,0.32,9.8,-0.2149,-0.071,0.9356,0.0702,-0.0675,0.0336,11,-7.14,29.82,68.58,11.38,-1.54,1.11,35.77943,51.445263,4701.93,4767.536561,15.95,19.35484,256.61,16 / 17,5526008,2016-06-22 16:10:49:480
8454,-0.5363,0.2873,10.41,-0.1814,0.2699,9.8013,-0.0676,0.1419,0.4268,0.0675,-0.0715,0.0241,11,-6.42,29.16,68.52,10.62,-1.62,0.77,35.779415,51.445213,4701.93,4767.536561,15.01,19.35484,255.59,16 / 17,5526508,2016-06-22 16:10:49:980
8455,-0.4405,0.182,10.0173,-0.111,0.2855,9.8019,-0.3295,-0.1035,0.2155,0.0232,-0.0797,0.0373,11,-4.86,29.94,67.86,8.29,-1.71,0.78,35.779415,51.445213,4701.93,4767.536561,15.01,19.35484,255.59,16 / 17,5527007,2016-06-22 16:10:50:479
8456,-0.5842,-0.0958,10.6111,-0.1073,0.3342,9.8004,-0.2183,0.0105,0.6479,0.0131,-0.0623,0.0342,11,-4.8,30.42,68.1,8.74,-1.95,0.63,35.779408000000004,51.445168,4702.09,4767.536561,14.14,25.806452,254.52,16 / 17,5527508,2016-06-22 16:10:50:980
8457,-0.2777,-0.1437,10.5058,-0.1119,0.384,9.7985,-0.1563,-0.633,0.5349,0.0641,-0.0559,0.0376,11,-4.98,30.9,67.68,8.48,-2.24,0.65,35.779408000000004,51.445168,4702.09,4767.536561,14.14,25.806452,254.52,16 / 17,5528007,2016-06-22 16:10:51:479
8458,-0.1628,-0.182,9.9407,-0.1876,0.4115,9.7962,0.1205,-0.4306,0.5084,0.0544,-0.0641,0.0831,11,-5.1,31.02,68.28,8.22,-2.52,0.81,35.7794,51.445137,4702.33,4767.536561,13.14,25.806452,253.1,16 / 17,5528511,2016-06-22 16:10:51:983
8459,-0.2586,-0.565,9.8545,-0.2666,0.308,9.7982,0.008,-0.8731,0.0563,0.0351,-0.0455,0.0675,11,-6.12,31.2,68.46,10.01,-2.02,0.8,35.7794,51.445137,4702.33,4767.536561,13.14,25.806452,253.1,16 / 17,5529007,2016-06-22 16:10:52:479
8460,-0.1053,-0.5746,10.2185,-0.2996,0.2986,9.7975,0.0602,-0.9594,0.7561,0.0425,-0.0571,0.0663,11,-6.78,31.74,68.1,9.28,-1.61,1.76,35.779396000000006,51.445114000000004,4702.64,4767.536561,13.36,25.806452,251.96,16 / 17,5529511,2016-06-22 16:10:52:983
8461,0.0096,-0.6225,10.4196,-0.2897,0.4645,9.7914,0.3376,-1.0774,0.044000000000000004,0.0788,-0.0357,0.0586,11,-5.64,33.72,69.24,7.35,-2.71,1.69,35.779396000000006,51.445114000000004,4702.64,4767.536561,13.36,25.806452,251.96,16 / 17,5530008,2016-06-22 16:10:53:480
8462,-0.182,-0.3639,10.3238,-0.2524,0.4803,9.7916,0.2428,-0.7676,0.1395,0.0113,-0.033,0.0507,11,-5.64,33.36,68.94,7.85,-2.91,1.61,35.779396000000006,51.445114000000004,4702.64,4767.536561,13.36,25.806452,251.96,16 / 17,5530508,2016-06-22 16:10:53:980
8463,-0.2682,-0.2203,9.9311,-0.2774,0.4655,9.7917,-0.3259,-0.5517,-0.0329,0.0495,-0.0696,0.0467,11,-6.12,33.12,68.88,7.76,-2.72,1.62,35.779379999999996,51.445065,4703.11,4767.536561,14.19,19.35484,248.48,16 / 17,5531007,2016-06-22 16:10:54:479
8464,-0.0096,-0.3352,10.2951,-0.3675,0.5409,9.7848,0.17600000000000002,-0.8952,0.2996,0.0483,-0.0388,0.0376,11,-6.36,34.74,69.06,7.06,-3.0,1.76,35.779379999999996,51.445065,4703.11,4767.536561,14.19,19.35484,248.48,16 / 17,5531509,2016-06-22 16:10:54:981
8465,-0.3543,-0.316,9.9024,-0.4208,0.6759999999999999,9.7743,0.0664,-0.992,0.1281,0.0593,-0.0345,0.0498,11,-6.96,34.86,69.18,8.28,-3.81,2.15,35.77936,51.445,4703.5,4767.536561,14.94,19.35484,248.87,16 / 17,5532007,2016-06-22 16:10:55:479
8466,-0.1724,-0.0958,10.1131,-0.3611,0.6721,9.7769,0.2079,-0.6625,0.5373,0.0476,-0.044000000000000004,0.0443,11,-6.66,36.06,69.06,8.12,-3.71,2.08,35.779343,51.444946,4706.02,4767.536561,15.54,19.35484,248.53,16 / 17,5532507,2016-06-22 16:10:55:979
8467,-0.4022,0.0287,9.8545,-0.2418,0.9204,9.7604,-0.1796,-0.8725,-0.0016,0.0406,-0.0425,0.0428,11,-6.54,36.78,68.22,9.21,-5.26,1.72,35.779343,51.444946,4706.02,4767.536561,15.54,19.35484,248.53,16 / 17,5533008,2016-06-22 16:10:56:480
8468,0.0766,-0.067,10.0078,-0.1796,0.9358,9.7602,0.10300000000000001,-1.0507,0.5348,0.028999999999999998,-0.0382,0.0302,11,-6.0,37.74,68.4,7.95,-5.53,1.37,35.779324,51.444904,4707.22,4767.536561,16.08,19.35484,247.06,16 / 17,5533507,2016-06-22 16:10:56:979
8469,-0.0575,0.0766,10.1418,-0.251,0.9637,9.756,0.1744,-1.0499,0.6445,0.0415,-0.0367,-0.0043,11,-5.1,38.1,68.58,5.73,-5.57,1.56,35.779324,51.444904,4707.22,4767.536561,16.08,19.35484,247.06,16 / 17,5534008,2016-06-22 16:10:57:480
8470,-0.3926,0.3543,9.8641,-0.3831,1.0842,9.738999999999999,0.0766,-0.7586,-0.2484,0.0932,-0.0244,-0.0898,11,-5.16,37.14,68.64,4.98,-6.23,2.03,35.779324,51.444904,4707.22,4767.536561,16.08,19.35484,247.06,16 / 17,5534507,2016-06-22 16:10:57:979
8471,-1.6185,0.1628,10.8601,-0.4914,0.9640000000000001,9.7468,-1.1845,-0.3894,0.7302,0.0467,-0.0724,-0.1417,11,-6.48,36.9,68.1,5.7,-5.71,2.52,35.779305,51.444866,4707.54,4767.536561,17.05,19.35484,244.17,16 / 17,5535008,2016-06-22 16:10:58:480
8472,-0.498,0.5363,10.1323,-0.6857,0.8952,9.7416,-0.0517,-0.5313,0.6588,0.0473,0.0055,-0.153,11,-7.44,35.4,68.76,5.52,-5.57,3.47,35.779278000000005,51.444817,4706.39,4767.536561,16.27,19.35484,242.35,16 / 17,5535509,2016-06-22 16:10:58:981
8473,-0.3926,-0.1341,9.73,-0.6038,0.6211,9.7683,-0.1527,-0.7743,-0.2394,0.0464,-0.0367,-0.1316,11,-7.5,32.82,67.92,5.57,-3.63,3.54,35.779278000000005,51.444817,4706.39,4767.536561,16.27,19.35484,242.35,16 / 17,5536008,2016-06-22 16:10:59:480
8474,-1.3312,-0.0287,10.8122,-0.6535,0.313,9.7798,-0.4574,-0.2555,0.7355,0.0721,-0.0672,-0.161,11,-8.46,30.12,66.84,8.28,-2.14,3.41,35.779247,51.44477,4706.19,4767.536561,14.54,19.35484,244.22,16 / 17,5536508,2016-06-22 16:10:59:980
8475,-1.2354,0.6321,10.5728,-0.7695,0.1426,9.7754,-0.1882,0.183,0.4622,0.0602,-0.0345,-0.245,11,-8.64,28.5,67.26,8.02,-1.14,4.34,35.779247,51.44477,4706.19,4767.536561,14.54,19.35484,244.22,16 / 17,5537007,2016-06-22 16:11:00:479
8477,-3.3232,0.3543,10.094,-1.0527,-0.7481,9.7212,-2.213,1.2174,0.6026,-0.0055,0.0247,-0.3671,11,-6.84,22.26,65.04,359.77,4.08,6.24,35.779224,51.444725,4705.93,4767.536561,14.51,19.35484,248.08,16 / 17,5538008,2016-06-22 16:11:01:480
8478,-1.6664,0.3543,10.1227,-0.9313,-0.7083,9.7366,-1.0224,1.0148,0.4627,0.0929,0.0357,-0.2892,11,-7.56,17.76,63.3,0.3,4.11,7.13,35.779224,51.444725,4705.93,4767.536561,14.51,19.35484,248.08,16 / 17,5538509,2016-06-22 16:11:01:981
8479,-1.0822,0.4214,9.9024,-1.0084,-1.0667,9.6962,0.1848,1.3827,0.0339,0.1161,-0.0125,-0.2712,11,-7.32,12.9,63.66,358.89,5.27,6.57,35.77921,51.444683000000005,4705.71,4767.536561,13.04,12.903226,250.54,16 / 17,5539008,2016-06-22 16:11:02:480
8480,-0.7087,0.3543,10.1514,-0.8857,-1.3227,9.6766,0.1004,1.7536,0.8483,0.0702,-0.0437,-0.2602,11,-5.88,8.94,62.58,1.35,7.57,5.07,35.779198,51.444645,4705.5,4767.536561,11.58,12.903226,256.61,16 / 17,5539508,2016-06-22 16:11:02:980
8481,-1.3695,-1.6376,9.7971,-0.4664,-2.0831,9.5715,-1.6213,0.2731,0.5895,0.0397,0.0122,-0.2947,11,-3.54,6.18,62.34,1.5,10.64,3.27,35.779198,51.444645,4705.5,4767.536561,11.58,12.903226,256.61,16 / 17,5540007,2016-06-22 16:11:03:479
8482,-1.6664,-1.1396,9.979,-0.7224,-2.5289,9.4474,-0.9439,1.3893,0.5316,0.0397,-0.0672,-0.3323,11,-0.18,3.3,61.86,347.68,14.57,3.73,35.7792,51.444633,4705.31,4767.536561,7.15,19.35484,285.93,16 / 17,5540508,2016-06-22 16:11:03:980
8483,-1.5993,-1.4461,9.9599,-0.7675,-2.8102,9.363999999999999,-0.8318,1.3641,0.5959,0.0696,-0.0327,-0.314,11,3.36,1.08,61.74,338.71,16.64,3.94,35.7792,51.444633,4705.31,4767.536561,7.15,19.35484,285.93,16 / 17,5541007,2016-06-22 16:11:04:479
8484,-1.1875,-1.245,10.0556,-0.8444,-2.8187,9.3548,-0.3527,1.2577,1.4095,0.0812,-0.0504,-0.2737,11,4.92,-0.78,61.8,329.48,16.81,4.55,35.779205,51.444633,4705.03,4767.536561,,19.35484,316.8,16 / 17,5541507,2016-06-22 16:11:04:979
8485,-1.494,-1.2067,10.2376,-1.0078,-2.8089999999999997,9.3415,-0.4862,1.6023,0.8961,0.0403,-0.0409,-0.226,11,5.88,-2.16,61.56,323.04,16.92,5.54,35.779205,51.444633,4705.03,4767.536561,,19.35484,316.8,16 / 17,5542008,2016-06-22 16:11:05:480
8486,-0.3831,-1.494,9.6822,-1.1302,-2.7052,9.3582,0.8621,1.2399,1.5019,0.0406,-0.0403,-0.1075,11,5.76,-2.88,61.26,317.18,16.43,6.66,35.779232,51.444626,4704.8,4767.536561,11.77,19.35484,347.84,16 / 17,5542508,2016-06-22 16:11:05:980
